Symbol  ,Date  ,Expiry_Date,Option_Type,Strike_Price,Option_Close, Nifty_Close
NIFTY,08-Aug-25,28-Aug-25,put,25150,715.5,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,25250,813.35,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,25500,1074.95,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23650,45.8,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23450,30.25,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26400,1865,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,22850,10.25,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,24450,246.1,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26600,2124.7,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,27100,2381.55,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26650,1974.6,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26450,1896.15,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,24650,355.7,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,25300,870.5,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23900,79.9,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,25600,1143.1,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23700,51.4,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23500,33.45,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,27000,2554.7,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26950,2384.65,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,25950,1457,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26050,1553.3,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26700,2246.15,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,25550,899.25,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,24250,167.25,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,22950,12.35,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23100,15.6,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,27350,2679.25,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,24050,109.05,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23050,14.8,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,24850,498.35,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23200,18.7,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,24150,134.7,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26550,1996.55,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,26500,2054.75,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,22900,11.2,24363.3
NIFTY,08-Aug-25,28-Aug-25,put,23000,13.2,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23150,26.2,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23250,31.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24300,207.5,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23000,21.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23950,96,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24650,382.7,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25750,841.35,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25700,809.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23450,52.8,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23500,46,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23550,62.65,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25500,796,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24800,475.45,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23050,19.5,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24550,319.9,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26650,1522.95,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24450,265.55,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25800,874.35,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23400,39.15,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24750,441.9,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24250,178.85,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23700,67.1,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25950,977.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24900,527.5,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25450,657.7,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23200,28.4,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26800,1651.5,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24600,350.7,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25600,746.45,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25850,907.95,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26050,1048.6,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23600,68.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26700,1565.4,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26550,1439.2,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24400,245.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24050,135.8,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25300,575.35,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24350,222.95,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24950,408.65,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25050,452.65,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24200,171.95,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26250,1198.85,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26750,1608.25,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25000,625.2,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23800,80,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25550,716.15,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23900,109.1,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24500,283.8,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26200,1160.5,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25400,629.55,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23850,89,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26150,1123.65,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,22950,16.7,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25250,549.35,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24000,119.55,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26100,1085.25,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26400,1316.9,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23300,33,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25150,499.6,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23650,73.9,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24850,515.35,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26500,1398,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26450,1357.2,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23350,37.15,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,22850,16.95,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26000,1012.55,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25200,546.3,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25350,602.1,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26300,1237.7,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26600,1480.85,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24100,145.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24700,408.15,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23100,25.15,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,24150,131,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25100,475.75,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25900,942.2,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,26350,1277.05,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,22900,17.85,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,23750,86.7,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,22800,15.35,24363.3
NIFTY,08-Aug-25,02-Sep-25,put,25650,777.4,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23300,60.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26250,1573.8,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25700,1109.5,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26350,1663.6,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26100,1441.85,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25950,1313.6,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24550,386.8,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25400,883.4,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24400,225.2,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24500,303.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23750,130.6,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24000,190.1,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25850,1230.4,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25650,1070.3,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23950,177.9,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25450,919.45,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23250,54.85,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24750,482.65,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24450,343.85,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25100,682.15,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23500,86.35,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25300,813.4,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,22850,24.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26050,1398.65,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25200,746.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25250,779.45,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23100,40.9,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24300,285.55,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24900,563.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23800,94.9,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24200,201,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25750,1149.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26300,1618.5,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,22900,21,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25900,1271.75,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25050,651.25,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25600,1031.7,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24950,591.8,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23350,66.1,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23550,94.1,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24600,409.55,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25150,713.8,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24050,204.15,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24800,508.7,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23400,72.35,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25500,956.15,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26200,1529.45,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23050,37,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24250,205,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25800,1189.55,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23000,33.35,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,22950,30.05,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26000,1355.9,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25550,994.65,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24650,433.1,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24850,535.55,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23900,164.4,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23450,79.1,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24700,386.3,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25350,848.05,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23600,62,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,25000,628.65,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23150,45.2,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24350,304.15,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23700,120.6,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23200,49.8,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24100,160,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23650,111.2,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,23850,152.5,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,26150,1485.45,24363.3
NIFTY,08-Aug-25,09-Sep-25,put,24150,234.4,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25750,1143.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26200,1437.05,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26150,1400.75,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25550,1013.3,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24900,585.75,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24250,283.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23750,151.3,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27050,2209.65,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26700,1974.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26500,1890.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23600,123.45,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23450,99.55,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,30000,5350,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26950,2112.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25600,1110,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24750,505.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,21000,15.4,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23400,95.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25700,1177,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27000,2406.2,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,22950,55.45,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27250,2412.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27300,2461.05,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,18000,4.6,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25850,1217.75,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23800,159.15,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23500,108.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24200,270.45,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25100,696.95,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25150,715,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23700,140.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26350,1585.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25500,1012.35,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,29000,4361.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25250,818.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23950,194.95,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23000,57.95,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24400,333.6,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23650,133.3,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24000,207.55,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26750,1933.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26550,1741.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24100,235.4,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25300,854.2,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23200,73.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25800,1275,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27150,2305.95,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24050,223,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24150,251.35,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23050,62.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23850,173.15,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25200,784.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26800,1981.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,20000,9.75,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,19000,6.6,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25950,1113.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25650,1100.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25050,675.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26600,1796,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24700,471.45,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26450,1663.05,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26900,2065,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27200,2363.65,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24500,381.4,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23150,69.6,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23300,83.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24350,320.95,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26400,1689.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25450,811.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,28000,3386.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26050,1365.3,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25400,930.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26300,1650,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24450,360.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26100,1357.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24950,594.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25350,715.15,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27350,2497.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23900,178.8,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24850,547,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24600,425.05,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23550,115.85,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23100,64.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,22900,52.55,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26000,1442.9,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23350,88.15,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26850,2034,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27400,2700,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25900,1196.35,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26250,1496.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,23250,78.4,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24300,301.15,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24650,451.7,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,26650,1837.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,22850,50.3,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,17000,4.25,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24800,522.5,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,25000,642,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,24550,402.6,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,27100,2258.15,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,22800,46.1,24363.3
NIFTY,08-Aug-25,30-Sep-25,put,22000,23.65,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23700,193.25,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23500,159.15,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25550,904.15,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25400,872.4,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25900,1189.35,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23350,145.45,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24650,476.95,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25750,1037.8,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24800,567.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24400,392.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25050,557.65,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25500,1004.6,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23550,223.9,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25450,847.35,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25000,680.55,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24200,321.95,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26350,1588.45,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25600,948.7,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25250,767.2,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25650,973.3,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24150,313.25,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26250,1503.3,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24500,436.2,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26200,1459.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25950,1223.5,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23100,108.35,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24250,328.6,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24000,268.7,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23650,173.6,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25300,830.7,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24100,299.15,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26150,1413.9,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24700,523.5,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23950,257.6,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26450,1683.45,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26300,1545.1,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,22850,77.9,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23900,240.75,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24350,379.6,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23050,97.2,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23200,120.75,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,22800,81.2,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23450,203.15,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25800,1073.85,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24950,526.85,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25150,702.1,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25350,795.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23250,126.45,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,22900,89.35,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24300,351.4,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,22950,94.25,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24750,502.85,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24450,382.1,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26500,1806.7,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23750,209.15,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23800,215.55,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23300,132.3,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24050,256.1,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24850,568.95,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25700,1001.2,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23400,147.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26000,1370,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26400,1632.6,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25100,597.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23000,97.75,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23850,220.35,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24600,468.05,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26100,1362.55,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24900,621.75,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25850,1111.95,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,25200,755,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23150,103.3,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,23600,170.45,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,26050,1314.85,24363.3
NIFTY,08-Aug-25,28-Oct-25,put,24550,428.95,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,18000,17.9,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,17000,13.6,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,31000,6296.45,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,16000,8.85,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,13000,5.05,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,15000,11.9,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,25000,723.2,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,20000,35.35,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,26000,1292.75,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,24000,370.8,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,16500,10.95,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,28000,2997.6,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,22000,91.9,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,19000,24.95,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,30000,4661.2,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,23000,179.5,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,29000,3945.4,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,21000,52.15,24363.3
NIFTY,08-Aug-25,30-Dec-25,put,27000,2091.35,24363.3
NIFTY,08-Aug-25,31-Mar-26,put,28000,3078.95,24363.3
